门店名称,顾客ID,顾客年龄,顾客性别,数据生成时间,摄像头ID,摄像头名称,捕捉区域名称
唯品会长春门店,187095,30,女,2018/12/23 20:35,1.37899E+11,摄像机12,收银台
唯品会长春门店,187095,30,女,2018/12/23 20:35,1.37899E+11,摄像机12,收银台
唯品会长春门店,187095,30,女,2018/12/23 20:35,1.37899E+11,摄像机12,收银台
唯品会长春门店,187095,30,女,2018/12/23 20:35,1.37899E+11,摄像机12,收银台
唯品会长春门店,187095,30,女,2018/12/23 20:35,1.37899E+11,摄像机12,收银台
唯品会长春门店,187095,30,女,2018/12/23 20:35,1.37899E+11,摄像机12,收银台
唯品会长春门店,187095,30,女,2018/12/23 20:35,1.37899E+11,摄像机12,收银台
唯品会长春门店,187095,30,女,2018/12/23 20:35,1.37899E+11,摄像机12,收银台
唯品会长春门店,187250,26,女,2018/12/23 20:35,1.37899E+11,摄像机13,收银台
唯品会长春门店,187095,30,女,2018/12/23 20:35,1.37899E+11,摄像机12,收银台
唯品会长春门店,187095,30,女,2018/12/23 20:34,1.37899E+11,摄像机12,收银台
唯品会长春门店,187250,26,女,2018/12/23 20:34,1.37899E+11,摄像机13,收银台
唯品会长春门店,187095,30,女,2018/12/23 20:34,1.37899E+11,摄像机12,收银台
唯品会长春门店,187095,30,女,2018/12/23 20:34,1.37899E+11,摄像机12,收银台
唯品会长春门店,187250,26,女,2018/12/23 20:34,1.37899E+11,摄像机13,收银台
唯品会长春门店,187095,30,女,2018/12/23 20:34,1.37899E+11,摄像机12,收银台
唯品会长春门店,187095,30,女,2018/12/23 20:34,1.37899E+11,摄像机12,收银台
唯品会长春门店,187250,26,女,2018/12/23 20:34,1.37899E+11,摄像机13,收银台
唯品会长春门店,186556,51,女,2018/12/23 20:34,1.37899E+11,摄像机7,西门进门
唯品会长春门店,186556,51,女,2018/12/23 20:34,1.37899E+11,摄像机7,西门进门
唯品会长春门店,186556,51,女,2018/12/23 20:34,1.37899E+11,摄像机7,西门进门
唯品会长春门店,187095,30,女,2018/12/23 20:34,1.37899E+11,摄像机12,收银台
唯品会长春门店,187095,30,女,2018/12/23 20:34,1.37899E+11,摄像机12,收银台
唯品会长春门店,187095,30,女,2018/12/23 20:34,1.37899E+11,摄像机12,收银台
唯品会长春门店,187250,26,女,2018/12/23 20:34,1.37899E+11,摄像机13,收银台
唯品会长春门店,187095,30,女,2018/12/23 20:34,1.37899E+11,摄像机12,收银台
唯品会长春门店,187095,30,女,2018/12/23 20:34,1.37899E+11,摄像机12,收银台
唯品会长春门店,187095,30,女,2018/12/23 20:34,1.37899E+11,摄像机12,收银台
唯品会长春门店,187094,33,男,2018/12/23 20:34,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,187094,33,男,2018/12/23 20:34,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,187250,26,女,2018/12/23 20:34,1.37899E+11,摄像机12,收银台
唯品会长春门店,187250,26,女,2018/12/23 20:34,1.37899E+11,摄像机13,收银台
唯品会长春门店,187094,33,男,2018/12/23 20:34,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,187095,30,女,2018/12/23 20:34,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,187094,33,男,2018/12/23 20:34,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,187094,33,男,2018/12/23 20:34,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,187094,33,男,2018/12/23 20:34,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,187094,33,男,2018/12/23 20:34,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,187094,33,男,2018/12/23 20:34,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,187094,33,男,2018/12/23 20:34,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,187094,33,男,2018/12/23 20:34,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,187094,33,男,2018/12/23 20:34,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,187095,30,女,2018/12/23 20:34,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,187094,33,男,2018/12/23 20:34,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,187095,30,女,2018/12/23 20:34,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,187094,33,男,2018/12/23 20:34,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,187095,30,女,2018/12/23 20:34,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,187094,33,男,2018/12/23 20:33,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,187094,33,男,2018/12/23 20:33,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,187246,28,女,2018/12/23 20:32,1.37899E+11,摄像机3,南门出门
唯品会长春门店,187247,29,男,2018/12/23 20:32,1.37899E+11,摄像机3,南门出门
唯品会长春门店,187246,28,女,2018/12/23 20:32,1.37899E+11,摄像机3,南门出门
唯品会长春门店,187246,28,女,2018/12/23 20:32,1.37899E+11,摄像机3,南门出门
唯品会长春门店,187060,31,女,2018/12/23 20:32,1.37899E+11,摄像机12,收银台
唯品会长春门店,187094,33,男,2018/12/23 20:32,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,187094,33,男,2018/12/23 20:32,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,187094,33,男,2018/12/23 20:32,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,170609,20,女,2018/12/23 20:32,1.37899E+11,摄像机12,收银台
唯品会长春门店,187243,34,男,2018/12/23 20:32,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,187243,34,男,2018/12/23 20:32,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,187095,30,女,2018/12/23 20:32,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,187243,34,男,2018/12/23 20:32,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,187095,30,女,2018/12/23 20:32,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,186865,30,女,2018/12/23 20:32,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,186865,30,女,2018/12/23 20:32,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,186865,30,女,2018/12/23 20:32,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,187163,25,女,2018/12/23 20:32,1.37899E+11,摄像机12,收银台
唯品会长春门店,187163,25,女,2018/12/23 20:32,1.37899E+11,摄像机12,收银台
唯品会长春门店,187163,25,女,2018/12/23 20:32,1.37899E+11,摄像机12,收银台
唯品会长春门店,187163,25,女,2018/12/23 20:32,1.37899E+11,摄像机12,收银台
唯品会长春门店,187163,25,女,2018/12/23 20:32,1.37899E+11,摄像机12,收银台
唯品会长春门店,187163,25,女,2018/12/23 20:32,1.37899E+11,摄像机12,收银台
唯品会长春门店,187083,33,女,2018/12/23 20:31,1.37899E+11,摄像机12,收银台
唯品会长春门店,187083,33,女,2018/12/23 20:31,1.37899E+11,摄像机12,收银台
唯品会长春门店,187083,33,女,2018/12/23 20:31,1.37899E+11,摄像机12,收银台
唯品会长春门店,187083,33,女,2018/12/23 20:31,1.37899E+11,摄像机12,收银台
唯品会长春门店,187083,33,女,2018/12/23 20:31,1.37899E+11,摄像机13,收银台
唯品会长春门店,187163,25,女,2018/12/23 20:31,1.37899E+11,摄像机12,收银台
唯品会长春门店,187163,25,女,2018/12/23 20:31,1.37899E+11,摄像机12,收银台
唯品会长春门店,187163,25,女,2018/12/23 20:31,1.37899E+11,摄像机12,收银台
唯品会长春门店,187243,34,男,2018/12/23 20:31,1.37899E+11,摄像机6,西门进门
唯品会长春门店,187243,34,男,2018/12/23 20:31,1.37899E+11,摄像机5,西门进门
唯品会长春门店,187243,34,男,2018/12/23 20:31,1.37899E+11,摄像机6,西门进门
唯品会长春门店,187163,25,女,2018/12/23 20:31,1.37899E+11,摄像机12,收银台
唯品会长春门店,187163,25,女,2018/12/23 20:31,1.37899E+11,摄像机12,收银台
唯品会长春门店,187163,25,女,2018/12/23 20:31,1.37899E+11,摄像机12,收银台
唯品会长春门店,187163,25,女,2018/12/23 20:31,1.37899E+11,摄像机12,收银台
唯品会长春门店,187163,25,女,2018/12/23 20:31,1.37899E+11,摄像机12,收银台
唯品会长春门店,187163,25,女,2018/12/23 20:31,1.37899E+11,摄像机12,收银台
唯品会长春门店,187163,25,女,2018/12/23 20:31,1.37899E+11,摄像机12,收银台
唯品会长春门店,187163,25,女,2018/12/23 20:31,1.37899E+11,摄像机12,收银台
唯品会长春门店,187163,25,女,2018/12/23 20:31,1.37899E+11,摄像机12,收银台
唯品会长春门店,187240,26,女,2018/12/23 20:31,1.37899E+11,摄像机8,西门出门
唯品会长春门店,187163,25,女,2018/12/23 20:31,1.37899E+11,摄像机12,收银台
唯品会长春门店,187163,25,女,2018/12/23 20:31,1.37899E+11,摄像机12,收银台
唯品会长春门店,187163,25,女,2018/12/23 20:31,1.37899E+11,摄像机12,收银台
唯品会长春门店,187110,31,男,2018/12/23 20:31,1.37899E+11,摄像机7,西门进门
唯品会长春门店,187163,25,女,2018/12/23 20:31,1.37899E+11,摄像机12,收银台
唯品会长春门店,187163,25,女,2018/12/23 20:31,1.37899E+11,摄像机12,收银台
唯品会长春门店,181371,28,女,2018/12/23 20:31,1.37899E+11,摄像机7,西门进门
唯品会长春门店,181371,28,女,2018/12/23 20:31,1.37899E+11,摄像机7,西门进门
唯品会长春门店,187083,33,女,2018/12/23 20:31,1.37899E+11,摄像机12,收银台
唯品会长春门店,187110,31,男,2018/12/23 20:31,1.37899E+11,摄像机7,西门进门
唯品会长春门店,187083,33,女,2018/12/23 20:31,1.37899E+11,摄像机12,收银台
唯品会长春门店,187083,33,女,2018/12/23 20:31,1.37899E+11,摄像机12,收银台
唯品会长春门店,187083,33,女,2018/12/23 20:31,1.37899E+11,摄像机12,收银台
唯品会长春门店,187083,33,女,2018/12/23 20:31,1.37899E+11,摄像机12,收银台
唯品会长春门店,187083,33,女,2018/12/23 20:31,1.37899E+11,摄像机12,收银台
唯品会长春门店,187083,33,女,2018/12/23 20:31,1.37899E+11,摄像机12,收银台
唯品会长春门店,187163,25,女,2018/12/23 20:31,1.37899E+11,摄像机12,收银台
唯品会长春门店,187163,25,女,2018/12/23 20:31,1.37899E+11,摄像机12,收银台
唯品会长春门店,187163,25,女,2018/12/23 20:31,1.37899E+11,摄像机12,收银台
唯品会长春门店,173363,35,女,2018/12/23 20:31,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,187163,25,女,2018/12/23 20:31,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,187163,25,女,2018/12/23 20:31,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,144659,28,女,2018/12/23 20:30,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,144659,28,女,2018/12/23 20:30,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,144659,28,女,2018/12/23 20:30,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,186557,9,女,2018/12/23 20:30,1.37899E+11,摄像机5,西门进门
唯品会长春门店,186557,9,女,2018/12/23 20:30,1.37899E+11,摄像机5,西门进门
唯品会长春门店,186557,9,女,2018/12/23 20:30,1.37899E+11,摄像机5,西门进门
唯品会长春门店,186557,9,女,2018/12/23 20:30,1.37899E+11,摄像机5,西门进门
唯品会长春门店,186557,9,女,2018/12/23 20:30,1.37899E+11,摄像机5,西门进门
唯品会长春门店,144659,28,女,2018/12/23 20:30,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,144659,28,女,2018/12/23 20:30,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,186557,9,女,2018/12/23 20:30,1.37899E+11,摄像机5,西门进门
唯品会长春门店,186557,9,女,2018/12/23 20:30,1.37899E+11,摄像机5,西门进门
唯品会长春门店,187236,7,女,2018/12/23 20:30,1.37899E+11,摄像机5,西门进门
唯品会长春门店,187236,7,女,2018/12/23 20:30,1.37899E+11,摄像机5,西门进门
唯品会长春门店,186557,9,女,2018/12/23 20:30,1.37899E+11,摄像机5,西门进门
唯品会长春门店,186557,9,女,2018/12/23 20:30,1.37899E+11,摄像机5,西门进门
唯品会长春门店,186557,9,女,2018/12/23 20:30,1.37899E+11,摄像机5,西门进门
唯品会长春门店,186865,30,女,2018/12/23 20:30,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,186865,30,女,2018/12/23 20:30,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,186557,9,女,2018/12/23 20:30,1.37899E+11,摄像机5,西门进门
唯品会长春门店,186557,9,女,2018/12/23 20:30,1.37899E+11,摄像机5,西门进门
唯品会长春门店,144659,28,女,2018/12/23 20:30,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,144659,28,女,2018/12/23 20:30,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,186865,30,女,2018/12/23 20:30,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,145463,28,女,2018/12/23 20:30,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,144659,28,女,2018/12/23 20:30,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,186865,30,女,2018/12/23 20:30,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,186865,30,女,2018/12/23 20:30,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,186865,30,女,2018/12/23 20:30,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,186865,30,女,2018/12/23 20:30,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,186865,30,女,2018/12/23 20:30,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,187233,35,女,2018/12/23 20:30,1.37899E+11,摄像机7,西门进门
唯品会长春门店,187233,35,女,2018/12/23 20:30,1.37899E+11,摄像机7,西门进门
唯品会长春门店,187233,35,女,2018/12/23 20:29,1.37899E+11,摄像机7,西门进门
唯品会长春门店,186865,30,女,2018/12/23 20:29,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,186865,30,女,2018/12/23 20:29,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,186865,30,女,2018/12/23 20:29,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,187163,25,女,2018/12/23 20:29,1.37899E+11,摄像机13,收银台
唯品会长春门店,182909,45,女,2018/12/23 20:29,1.37899E+11,摄像机5,西门进门
唯品会长春门店,187095,30,女,2018/12/23 20:29,1.37899E+11,摄像机16,女试衣间
唯品会长春门店,142277,59,男,2018/12/23 20:29,1.37899E+11,摄像机8,西门出门
唯品会长春门店,182909,45,女,2018/12/23 20:29,1.37899E+11,摄像机5,西门进门
唯品会长春门店,182909,45,女,2018/12/23 20:28,1.37899E+11,摄像机5,西门进门
唯品会长春门店,182909,45,女,2018/12/23 20:28,1.37899E+11,摄像机5,西门进门
唯品会长春门店,186866,22,男,2018/12/23 20:28,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,186866,22,男,2018/12/23 20:28,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,186866,22,男,2018/12/23 20:28,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,142277,59,男,2018/12/23 20:28,1.37899E+11,摄像机8,西门出门
唯品会长春门店,187178,30,男,2018/12/23 20:28,1.37899E+11,摄像机3,南门出门
唯品会长春门店,187231,28,男,2018/12/23 20:28,1.37899E+11,摄像机3,南门出门
唯品会长春门店,187177,35,男,2018/12/23 20:28,1.37899E+11,摄像机3,南门出门
唯品会长春门店,186865,30,女,2018/12/23 20:28,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,186865,30,女,2018/12/23 20:28,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,186865,30,女,2018/12/23 20:28,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,186865,30,女,2018/12/23 20:28,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,186865,30,女,2018/12/23 20:28,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,186865,30,女,2018/12/23 20:28,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,186865,30,女,2018/12/23 20:28,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,186865,30,女,2018/12/23 20:28,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,186865,30,女,2018/12/23 20:28,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,186865,30,女,2018/12/23 20:28,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,186865,30,女,2018/12/23 20:28,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,186865,30,女,2018/12/23 20:28,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,186865,30,女,2018/12/23 20:28,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,186865,30,女,2018/12/23 20:28,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,186865,30,女,2018/12/23 20:28,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,186865,30,女,2018/12/23 20:28,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,186865,30,女,2018/12/23 20:27,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,186865,30,女,2018/12/23 20:27,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,186865,30,女,2018/12/23 20:27,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,186865,30,女,2018/12/23 20:27,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,186865,30,女,2018/12/23 20:27,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,186865,30,女,2018/12/23 20:27,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,186865,30,女,2018/12/23 20:27,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,186865,30,女,2018/12/23 20:27,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,186865,30,女,2018/12/23 20:27,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,186865,30,女,2018/12/23 20:27,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,186865,30,女,2018/12/23 20:27,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,186865,30,女,2018/12/23 20:27,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,186865,30,女,2018/12/23 20:27,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,186865,30,女,2018/12/23 20:27,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,186865,30,女,2018/12/23 20:27,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,186557,9,女,2018/12/23 20:27,1.37899E+11,摄像机5,西门进门
唯品会长春门店,186557,9,女,2018/12/23 20:27,1.37899E+11,摄像机5,西门进门
唯品会长春门店,186557,9,女,2018/12/23 20:27,1.37899E+11,摄像机5,西门进门
